Age,Flight Distance,Gender_Male,Customer Type_disloyal Customer,satisfaction_satisfied
34,337,False,False,False
40,1506,True,False,True
61,95,False,False,True
21,1062,True,True,True
47,814,False,False,False
21,158,False,False,False
67,859,False,False,False
25,432,False,True,False
27,1771,False,False,False
34,2399,True,False,True
30,1947,True,False,True
50,484,True,False,True
37,3537,False,False,False
68,2586,True,False,False
11,628,True,False,False
46,2277,True,False,True
70,153,False,False,False
55,169,False,False,False
23,406,False,False,False
25,78,True,True,False
72,1065,False,False,False
66,253,True,False,False
49,419,True,False,False
17,2704,True,False,True
43,2075,True,True,False
33,561,True,False,False
30,78,False,False,False
49,190,True,False,True
28,694,True,False,False
43,689,False,True,False
49,1235,True,False,True
20,622,False,True,False
50,907,False,False,True
34,201,False,False,False
43,1426,True,False,False
44,2042,True,False,True
60,1481,True,False,False
47,3311,False,False,True
50,302,False,False,True
34,408,False,False,False
26,480,True,True,False
51,1892,True,False,False
26,528,False,False,False
44,697,False,True,False
14,1039,True,True,False
17,1235,True,True,True
42,1013,True,False,False
37,529,False,False,True
60,1754,True,False,True
37,1589,False,False,True
19,828,False,True,True
27,1073,False,False,False
20,214,True,True,False
27,192,False,False,True
64,603,False,False,False
20,1062,False,False,False
16,1050,False,False,True
54,795,True,False,True
52,86,False,False,True
64,1107,False,False,False
38,355,False,False,False
47,2075,False,False,True
56,1546,True,False,True
39,1726,False,False,True
17,802,False,False,False
30,466,True,False,True
43,1199,False,False,True
47,3547,False,False,True
27,1886,False,False,True
35,1642,True,False,False
19,990,True,True,False
42,833,False,False,True
43,380,True,True,False
38,133,False,False,False
51,503,False,False,False
44,224,False,True,False
47,163,True,False,True
49,414,True,False,False
22,2586,True,False,False
35,1824,False,False,False
30,3875,True,False,True
43,1618,True,True,False
45,1389,False,True,True
47,101,True,False,False
59,1015,True,False,True
39,184,False,True,False
69,2595,False,False,True
48,1024,False,False,True
45,1069,False,True,True
40,3301,False,False,True
38,594,True,False,True
38,585,True,True,False
24,175,False,True,True
41,859,True,False,False
22,1017,True,False,False
28,600,True,False,True
45,1726,True,False,False
39,2640,True,False,True
23,965,False,False,False
34,1084,False,False,False
27,1064,False,True,False
27,1201,False,True,True
23,612,False,True,True
39,259,False,True,False
23,226,True,True,False
77,869,False,False,False
35,1199,True,False,False
26,280,False,True,False
36,762,True,False,False
27,588,True,True,False
45,991,True,False,True
30,563,False,True,False
50,2392,True,False,True
17,964,False,True,False
25,757,False,False,False
22,419,False,True,False
52,1598,True,False,False
44,488,False,False,True
51,580,False,False,True
56,417,True,False,False
30,308,False,False,True
70,972,False,False,False
22,808,True,True,True
37,412,True,False,False
26,334,True,True,False
46,1709,True,False,True
55,2139,False,False,True
50,700,True,False,False
59,125,True,True,False
57,431,False,False,True
58,546,False,False,True
54,628,False,False,False
30,710,False,True,True
44,308,True,True,True
21,714,False,False,False
23,3150,True,False,True
24,1259,True,True,False
56,413,True,False,False
37,448,True,False,True
57,1999,True,False,True
45,1091,False,False,False
43,547,True,False,False
29,522,False,True,False
49,3496,False,False,True
25,581,True,True,True
45,1440,True,False,True
7,268,True,False,False
34,1452,False,True,False
42,845,True,False,True
50,2750,False,False,True
50,3462,False,False,True
46,1075,True,False,False
29,1491,True,True,False
46,601,False,False,False
15,438,True,False,False
40,200,False,False,True
66,594,True,False,False
23,1553,False,False,True
61,199,True,False,False
36,377,False,False,False
58,1185,True,False,False
42,1399,True,False,True
20,409,False,True,False
22,1610,False,False,True
45,1111,False,False,True
60,3261,True,False,True
64,577,False,False,False
37,468,False,False,True
36,1009,False,False,False
48,1986,False,False,False
54,991,True,False,False
44,995,False,True,False
34,2570,False,False,False
41,164,False,False,False
29,1721,False,False,False
67,2419,True,False,False
51,1589,False,False,False
61,376,False,False,False
16,422,True,False,True
59,328,True,False,False
36,404,False,False,False
10,780,True,False,False
67,1290,False,False,False
53,854,False,False,True
24,787,True,True,False
31,1727,False,False,True
26,1587,False,False,True
33,1061,True,False,True
65,948,True,False,False
47,86,False,False,False
23,594,False,False,True
42,3208,True,False,True
51,761,True,False,True
57,453,False,False,True
36,1092,False,False,True
58,3441,True,False,True
67,1313,True,False,False
13,475,True,False,True
47,421,True,False,False
37,317,False,True,True
60,600,True,False,True
36,1009,False,False,False
57,2664,False,False,True
23,1012,False,True,False
25,944,True,False,False
43,3824,False,False,True
30,1547,True,True,True
54,3590,True,False,True
70,731,False,False,False
40,438,True,False,True
65,349,True,True,False
68,366,True,False,False
7,689,True,False,False
55,693,True,False,False
36,1464,True,False,True
21,404,False,True,True
28,612,False,False,False
29,762,False,False,False
65,519,False,False,True
47,787,False,False,True
43,826,False,False,False
23,255,False,True,True
24,2956,False,False,True
36,1693,True,False,True
38,1569,False,False,False
45,696,False,False,False
57,1855,False,False,False
61,280,True,True,False
55,1997,False,False,True
60,308,False,False,True
38,1363,False,False,True
48,1448,True,False,True
34,2417,False,False,True
34,2682,True,False,True
46,2082,True,False,True
58,1747,True,False,True
22,2176,False,False,False
37,2869,True,False,True
31,373,True,False,False
35,2728,False,False,True
36,759,False,True,False
36,430,False,False,False
64,3656,True,False,False
20,2295,True,True,False
11,337,True,False,False
22,583,True,False,True
40,1597,True,False,True
66,2558,True,False,True
43,2503,True,False,True
64,3961,False,False,True
24,1121,True,True,True
24,164,False,False,False
11,937,True,True,False
55,135,False,False,False
43,503,True,False,False
12,1814,False,False,False
47,1195,True,False,False
64,1583,True,False,True
58,738,True,False,False
51,667,False,False,True
24,577,True,False,False
28,1025,False,False,False
18,2519,False,True,False
26,2917,False,False,True
39,163,True,False,True
25,1076,True,True,True
64,3949,True,False,True
56,134,False,False,False
44,1728,False,False,False
32,337,True,False,False
23,934,False,True,False
41,391,True,True,False
53,1612,True,False,True
23,2342,False,False,False
56,1015,True,False,False
38,404,False,True,False
46,2288,False,False,True
30,802,False,True,False
25,731,False,False,False
53,1045,True,False,False
25,1028,False,False,False
47,3862,False,False,False
26,723,True,False,True
44,119,True,True,False
19,1076,False,True,True
30,667,True,True,False
31,772,False,False,True
67,3583,True,False,True
30,338,False,False,False
34,370,False,True,False
24,583,False,True,False
22,1199,True,True,False
8,1744,True,False,False
42,2248,False,False,True
34,867,True,False,False
23,431,True,True,True
42,479,True,False,False
60,402,False,False,True
35,157,False,False,False
65,347,True,False,False
56,145,True,False,False
45,1733,True,False,True
55,547,True,False,False
50,3616,True,False,True
24,212,True,True,False
49,867,True,False,True
31,391,True,False,False
40,1521,False,False,False
16,1744,False,False,False
58,2640,True,False,True
45,594,False,False,False
32,2765,False,False,True
54,920,True,False,False
39,1045,True,True,False
48,191,True,True,False
54,986,True,False,True
58,201,True,False,True
63,1533,True,False,False
22,2686,True,False,True
62,1592,False,False,False
67,406,False,False,False
25,1666,True,False,True
41,3048,False,False,True
23,888,False,False,True
42,447,False,False,False
43,2154,True,False,True
69,2885,False,False,True
27,2405,False,False,True
57,261,True,True,False
46,2691,True,False,True
52,1121,True,False,True
68,834,True,False,False
22,1133,True,True,True
36,1620,False,True,False
32,449,False,True,False
23,3888,False,False,True
21,874,False,False,False
26,583,False,False,False
14,427,True,False,False
36,362,True,False,False
52,451,False,False,False
48,3114,False,False,True
7,2856,False,False,False
10,270,True,False,False
53,2620,True,False,False
38,140,False,False,True
46,2370,False,False,True
28,432,True,False,True
50,1034,True,False,True
35,1072,True,False,False
39,3262,True,False,True
51,2039,False,False,False
50,645,True,False,True
38,3522,False,False,True
15,179,True,False,False
51,850,True,False,False
27,173,True,False,True
35,2044,False,False,True
40,2813,False,False,True
64,643,False,False,False
25,1399,False,True,False
27,1558,True,False,True
24,199,True,True,False
9,150,True,False,False
22,782,True,False,False
80,3613,True,False,True
32,602,False,False,False
36,621,False,False,False
24,680,False,True,True
28,1167,False,True,False
36,292,True,False,False
40,446,True,False,False
40,160,True,False,False
28,3240,True,False,False
64,838,False,False,True
55,1846,False,False,True
12,1009,False,False,False
20,203,True,True,False
36,556,False,False,False
67,592,False,False,False
25,1188,False,True,False
41,447,True,False,False
10,2588,False,True,False
55,371,False,False,True
53,2288,False,False,True
35,451,True,False,False
55,457,False,False,True
52,603,False,False,True
27,770,False,False,False
61,557,True,False,False
45,895,True,False,False
24,1242,True,False,True
25,1066,True,True,True
52,3354,False,False,True
27,2238,True,False,False
14,416,False,False,False
20,239,True,True,False
29,2208,True,False,False
7,271,False,False,False
44,109,True,False,False
67,1650,True,False,False
25,1805,False,False,False
54,1171,False,False,True
62,640,True,False,False
23,460,True,True,False
19,936,False,True,False
31,588,False,False,True
28,3952,False,False,True
51,1626,True,False,True
56,1848,True,False,True
50,2340,False,False,True
54,284,False,False,False
22,607,False,True,False
24,2657,False,False,True
36,3516,True,False,True
57,423,False,False,True
21,351,False,True,False
23,951,True,False,False
45,1471,False,False,True
42,604,True,False,False
39,306,False,False,True
36,140,True,False,False
44,2203,False,False,True
57,2377,True,False,True
39,446,False,True,False
44,493,False,False,True
54,404,True,False,False
19,1825,False,False,False
52,954,False,False,True
48,813,True,False,False
37,447,True,False,False
33,650,False,False,True
8,1155,False,True,False
46,3060,True,False,True
35,414,True,True,False
24,467,True,True,False
33,3070,False,False,True
35,414,True,False,True
28,2153,True,False,False
25,1440,False,True,False
17,139,False,False,False
38,3157,False,False,False
70,134,False,False,False
42,846,False,True,False
25,874,True,True,False
58,280,True,False,False
17,605,False,False,True
41,590,False,False,True
61,592,False,False,False
56,319,False,False,False
49,3503,True,False,True
37,404,True,True,False
67,773,True,False,False
54,1754,False,False,True
52,338,True,False,False
20,3577,False,False,False
49,1444,True,False,True
46,983,True,False,False
36,1440,False,False,True
40,3888,True,False,False
39,2595,False,False,True
51,329,True,False,False
14,954,False,False,False
35,2669,True,False,True
40,227,False,True,False
54,3213,False,False,True
64,737,True,False,False
53,373,False,False,True
38,239,False,False,False
29,3135,True,False,True
34,879,False,True,False
40,2420,True,False,False
48,3843,True,False,True
40,577,False,False,False
34,462,True,True,False
42,3372,True,False,True
13,270,False,False,False
17,1773,False,False,False
38,1588,False,False,False
31,1874,True,False,False
37,1400,True,False,False
75,349,False,True,False
40,3620,False,False,True
67,1440,False,False,False
57,206,False,False,False
24,1130,True,True,True
55,2935,False,False,True
68,532,True,False,False
51,679,True,False,False
24,651,True,True,False
56,209,False,False,True
55,787,True,False,True
40,412,False,False,False
60,258,True,False,False
48,594,False,False,False
13,996,False,False,False
52,368,False,False,True
36,605,False,True,False
52,712,True,False,True
65,867,False,False,False
70,306,False,False,False
41,193,True,False,False
27,580,True,False,True
25,460,True,False,False
35,2588,False,False,False
58,189,False,False,False
28,1990,False,False,True
17,896,True,False,True
56,1903,True,False,True
33,134,True,False,False
50,528,False,False,False
23,468,False,True,False
24,674,True,True,False
26,1303,False,False,False
8,631,False,False,False
28,522,False,False,False
22,190,False,True,True
